	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfSharedReferences	NumofSharedReferencedBy	AffRepititions	ConfRepititions
1454	1.0	1.0	1.0	0.0	0.0	10.0	10.0
1455	1.0	1.0	3.0	0.0	1.0	0.0	30.0
1456	1.0	1.0	1.0	0.0	0.0	10.0	90.0
1457	1.0	1.0	1.0	24.0	29.0	0.0	11.0
1458	0.0	0.0	1.0	0.0	0.0	2.0	3.0
1459	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1460	1.0	1.0	1.0	8.0	3.0	1.0	2.0
1461	1.0	1.0	1.0	8.0	3.0	1.0	2.0
1462	1.0	2.0	1.0	18.0	93.0	0.0	6.0
1463	1.0	2.0	1.0	18.0	88.0	0.0	3.0
1464	1.0	2.0	1.0	18.0	88.0	0.0	1.0
1465	1.0	2.0	1.0	18.0	93.0	1.0	3.0
1466	1.0	2.0	1.0	18.0	88.0	1.0	1.0
1467	1.0	2.0	1.0	18.0	88.0	1.0	1.0
1468	1.0	1.0	1.0	9.0	5.0	7.0	352.0
1469	1.0	1.0	2.0	0.0	0.0	20.0	20.0
1470	0.0	0.0	2.0	24.0	238.0	0.0	4.0
1471	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1472	1.0	1.0	1.0	24.0	29.0	0.0	1.0
1473	0.0	0.0	1.0	9.0	88.0	0.0	2.0
1474	1.0	1.0	1.0	7.0	3.0	1.0	1.0
1475	1.0	1.0	1.0	7.0	3.0	1.0	1.0
1476	1.0	2.0	1.0	2.0	6.0	2.0	2.0
1477	1.0	1.0	1.0	28.0	3.0	1.0	96.0
1478	1.0	2.0	1.0	2.0	6.0	2.0	2.0
1479	1.0	2.0	1.0	2.0	6.0	2.0	2.0
1480	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1481	1.0	1.0	1.0	36.0	0.0	1.0	2.0
1482	0.0	0.0	1.0	9.0	88.0	2.0	2.0
1483	1.0	1.0	1.0	11.0	22.0	0.0	10.0
1484	1.0	1.0	1.0	11.0	22.0	0.0	19.0
1485	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1486	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1487	0.0	0.0	1.0	44.0	85.0	0.0	6.0
1488	1.0	1.0	1.0	9.0	22.0	2.0	2.0
1489	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1490	0.0	0.0	1.0	0.0	6.0	1.0	1.0
1491	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1492	0.0	0.0	1.0	34.0	28.0	2.0	4.0
1493	1.0	1.0	1.0	21.0	20.0	0.0	48.0
1494	1.0	1.0	3.0	34.0	198.0	8.0	18.0
1495	1.0	1.0	1.0	18.0	93.0	0.0	9.0
1496	1.0	2.0	1.0	18.0	93.0	0.0	3.0
1497	1.0	2.0	1.0	18.0	93.0	1.0	3.0
1498	1.0	2.0	1.0	18.0	93.0	1.0	3.0
1499	0.0	0.0	1.0	4.0	0.0	2.0	2.0
1500	1.0	1.0	1.0	70.0	225.0	0.0	300.0
1501	1.0	1.0	1.0	59.0	173.0	0.0	30.0
1502	1.0	1.0	2.0	27.0	233.0	0.0	6.0
1503	1.0	1.0	1.0	2.0	116.0	0.0	2.0
1504	1.0	1.0	1.0	18.0	105.0	0.0	348.0
1505	1.0	1.0	1.0	0.0	0.0	5.0	140.0
1506	1.0	1.0	2.0	6.0	4.0	13.0	220.0
1507	0.0	0.0	1.0	0.0	0.0	1.0	3.0
1508	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1509	1.0	1.0	1.0	2.0	0.0	0.0	20.0
1510	0.0	0.0	2.0	0.0	0.0	3.0	6.0
1511	0.0	0.0	1.0	8.0	72.0	1.0	1.0
1512	1.0	1.0	1.0	29.0	95.0	2.0	2.0
1513	1.0	1.0	1.0	9.0	0.0	19.0	60.0
1514	0.0	0.0	1.0	11.0	48.0	0.0	1.0
1515	0.0	0.0	1.0	10.0	1.0	1.0	2.0
1516	1.0	1.0	1.0	0.0	29.0	1.0	20.0
1517	1.0	1.0	1.0	2.0	3.0	1.0	1.0
1518	1.0	1.0	1.0	0.0	0.0	1.0	20.0
1519	0.0	0.0	2.0	0.0	0.0	2.0	4.0
1520	0.0	0.0	1.0	6.0	21.0	1.0	20.0
1521	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1522	0.0	0.0	1.0	0.0	0.0	2.0	2.0
1523	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1524	1.0	1.0	2.0	34.0	88.0	10.0	84.0
1525	1.0	1.0	1.0	0.0	0.0	5.0	42.0
1526	1.0	1.0	1.0	0.0	0.0	10.0	84.0
1527	1.0	1.0	1.0	0.0	29.0	0.0	20.0
1528	1.0	1.0	2.0	11.0	272.0	16.0	16.0
1529	1.0	1.0	1.0	0.0	0.0	5.0	42.0
1530	1.0	1.0	1.0	25.0	83.0	1.0	1.0
1531	1.0	1.0	1.0	55.0	89.0	9.0	18.0
1532	1.0	1.0	3.0	69.0	124.0	141.0	210.0
1533	0.0	0.0	2.0	19.0	1.0	10.0	22.0
1534	1.0	1.0	10.0	91.0	213.0	452.0	630.0
1535	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1536	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1537	1.0	1.0	1.0	9.0	12.0	4.0	7.0
1538	0.0	0.0	1.0	34.0	28.0	1.0	1.0
1539	0.0	0.0	1.0	0.0	0.0	2.0	4.0
1540	1.0	1.0	1.0	0.0	0.0	5.0	42.0
1541	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1542	1.0	1.0	2.0	41.0	116.0	6.0	120.0
1543	1.0	1.0	2.0	27.0	88.0	5.0	36.0
1544	0.0	0.0	1.0	34.0	28.0	1.0	1.0
1545	1.0	1.0	1.0	7.0	4.0	1.0	12.0
1546	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1547	0.0	0.0	1.0	0.0	1.0	115.0	132.0
1548	1.0	1.0	1.0	5.0	2.0	1.0	1.0
1549	0.0	0.0	1.0	19.0	2.0	0.0	1
1550	0.0	0.0	1.0	0.0	1.0	1.0	1.0
1551	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1552	1.0	1.0	1.0	19.0	212.0	1.0	57.0
1553	1.0	1.0	1.0	19.0	213.0	0.0	76.0
1554	1.0	1.0	1.0	18.0	204.0	0.0	19.0
1555	1.0	1.0	1.0	0.0	0.0	2.0	4.0
1556	0.0	0.0	1.0	0.0	1.0	8.0	8.0
1557	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1558	1.0	1.0	1.0	18.0	210.0	1.0	12.0
1559	1.0	1.0	1.0	18.0	63.0	4.0	4.0
1560	1.0	1.0	1.0	18.0	63.0	2.0	2.0
1561	1.0	1.0	3.0	22.0	19.0	15.0	36.0
1562	1.0	1.0	1.0	19.0	217.0	3.0	76.0
1563	1.0	1.0	1.0	18.0	198.0	1.0	4.0
1564	1.0	1.0	1.0	0.0	93.0	0.0	6.0
1565	0.0	0.0	1.0	0.0	0.0	0.0	5.0
1566	1.0	1.0	2.0	65.0	28.0	2.0	4.0
1567	1.0	1.0	1.0	30.0	18.0	1.0	2.0
1568	1.0	1.0	1.0	29.0	17.0	3.0	3.0
1569	1.0	1.0	1.0	37.0	10.0	2.0	4.0
1570	1.0	1.0	1.0	45.0	24.0	2.0	4.0
1571	1.0	1.0	1.0	33.0	32.0	24.0	36.0
1572	1.0	1.0	1.0	31.0	27.0	4.0	4.0
1573	1.0	1.0	1.0	31.0	27.0	4.0	4.0
1574	1.0	1.0	1.0	13.0	37.0	0.0	10.0
1575	1.0	1.0	1.0	57.0	247.0	6.0	348.0
1576	1.0	1.0	1.0	0.0	92.0	3.0	3.0
1577	0.0	0.0	1.0	0.0	1.0	115.0	132.0
1578	0.0	0.0	1.0	3.0	11.0	1.0	1.0
1579	1.0	1.0	1.0	45.0	12.0	4.0	8.0
1580	1.0	1.0	1.0	51.0	253.0	1.0	2.0
1581	0.0	0.0	2.0	29.0	4.0	54.0	80.0
1582	0.0	0.0	1.0	23.0	35.0	2.0	2.0
1583	0.0	0.0	1.0	26.0	37.0	6.0	6.0
1584	1.0	1.0	2.0	68.0	71.0	10.0	10.0
1585	1.0	1.0	1.0	31.0	27.0	0.0	4.0
1586	1.0	2.0	1.0	2.0	6.0	1.0	1.0
1587	1.0	2.0	1.0	2.0	6.0	1.0	1.0
1588	0.0	0.0	2.0	31.0	115.0	25.0	42.0
1589	1.0	1.0	1.0	17.0	3.0	3.0	5.0
1590	0.0	0.0	1.0	15.0	35.0	4.0	6.0
1591	0.0	0.0	1.0	15.0	35.0	4.0	6.0
1592	0.0	0.0	1.0	9.0	68.0	4.0	6.0
1593	0.0	0.0	1.0	10.0	79.0	8.0	12.0
1594	0.0	0.0	2.0	31.0	4.0	12.0	12.0
1595	1.0	2.0	1.0	18.0	93.0	1.0	6.0
1596	1.0	2.0	1.0	18.0	88.0	2.0	3.0
1597	1.0	2.0	1.0	18.0	88.0	0.0	1.0
1598	1.0	2.0	1.0	18.0	88.0	0.0	1.0
1599	0.0	0.0	1.0	0.0	6.0	0.0	2.0
1600	0.0	0.0	1.0	0.0	6.0	0.0	1.0
1601	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1602	1.0	1.0	1.0	27.0	7.0	1.0	1.0
1603	0.0	0.0	2.0	0.0	0.0	6.0	6.0
1604	1.0	1.0	1.0	27.0	45.0	1.0	2.0
1605	1.0	1.0	1.0	27.0	45.0	1.0	1.0
1606	1.0	1.0	1.0	26.0	19.0	0.0	1.0
1607	1.0	1.0	1.0	3.0	2.0	1.0	1.0
1608	0.0	0.0	1.0	16.0	33.0	1.0	1.0
1609	0.0	0.0	1.0	0.0	1.0	1.0	1.0
1610	1.0	1.0	1.0	0.0	0.0	3.0	3.0
1611	1.0	1.0	1.0	0.0	0.0	3.0	27.0
1612	1.0	1.0	1.0	15.0	71.0	0.0	15.0
1613	1.0	1.0	1.0	5.0	1.0	1.0	1.0
1614	1.0	1.0	1.0	20.0	5.0	1.0	1.0
1615	1.0	1.0	1.0	10.0	73.0	2.0	2.0
1616	1.0	1.0	1.0	15.0	69.0	2.0	3.0
1617	1.0	1.0	1.0	6.0	11.0	1.0	8.0
1618	1.0	1.0	1.0	12.0	72.0	0.0	9.0
1619	1.0	1.0	1.0	73.0	69.0	24.0	24.0
1620	1.0	1.0	1.0	27.0	8.0	0.0	1.0
1621	1.0	1.0	1.0	2.0	0.0	0.0	3.0
1622	0.0	0.0	1.0	0.0	0.0	5.0	5.0
1623	1.0	1.0	3.0	109.0	331.0	241.0	361.0
1624	1.0	1.0	1.0	52.0	69.0	33.0	51.0
1625	1.0	1.0	3.0	49.0	62.0	128.0	136.0
1626	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1627	0.0	0.0	1.0	0.0	3.0	1.0	1.0
1628	1.0	1.0	1.0	19.0	216.0	4.0	57.0
1629	1.0	1.0	1.0	19.0	212.0	3.0	19.0
1630	1.0	1.0	1.0	0.0	4.0	0.0	33.0
1631	1.0	1.0	2.0	94.0	225.0	32.0	34.0
1632	0.0	0.0	1.0	22.0	20.0	1.0	2.0
1633	0.0	0.0	1.0	0.0	1.0	8.0	8.0
1634	1.0	1.0	8.0	210.0	197.0	483.0	646.0
1635	1.0	1.0	1.0	30.0	75.0	3.0	336.0
1636	1.0	1.0	1.0	21.0	18.0	0.0	7.0
1637	1.0	1.0	1.0	0.0	3.0	1.0	1.0
1638	1.0	1.0	1.0	0.0	3.0	1.0	1.0
1639	1.0	1.0	1.0	0.0	3.0	1.0	1.0
1640	1.0	1.0	1.0	8.0	10.0	1.0	1.0
1641	1.0	1.0	2.0	26.0	51.0	6.0	6.0
1642	0.0	0.0	3.0	0.0	0.0	15.0	15.0
1643	1.0	1.0	1.0	17.0	34.0	3.0	3.0
1644	1.0	1.0	1.0	0.0	174.0	0.0	4.0
1645	0.0	0.0	1.0	20.0	55.0	7.0	7.0
1646	1.0	1.0	1.0	17.0	34.0	3.0	3.0
1647	1.0	1.0	1.0	18.0	9.0	0.0	30.0
1648	1.0	1.0	1.0	39.0	274.0	3.0	3.0
1649	0.0	0.0	1.0	36.0	2.0	8.0	10.0
1650	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1651	1.0	1.0	1.0	0.0	163.0	1.0	1.0
1652	1.0	1.0	1.0	0.0	163.0	1.0	1.0
1653	0.0	0.0	2.0	0.0	0.0	6.0	6.0
1654	1.0	1.0	1.0	2.0	24.0	4.0	7.0
1655	1.0	1.0	24.0	1269.0	3156.0	597.0	1482.0
1656	1.0	1.0	2.0	65.0	106.0	68.0	126.0
1657	1.0	1.0	2.0	67.0	36.0	12.0	18.0
1658	1.0	1.0	1.0	21.0	48.0	2.0	6.0
1659	1.0	1.0	1.0	12.0	10.0	12.0	20.0
1660	1.0	1.0	1.0	2.0	24.0	1.0	1.0
1661	1.0	1.0	1.0	21.0	10.0	3.0	3.0
1662	0.0	0.0	1.0	0.0	6.0	2.0	2.0
1663	1.0	1.0	1.0	46.0	19.0	12.0	18.0
1664	1.0	1.0	1.0	2.0	24.0	1.0	1.0
1665	0.0	0.0	1.0	3.0	25.0	0.0	1.0
1666	1.0	1.0	1.0	21.0	48.0	1.0	1.0
1667	0.0	0.0	1.0	14.0	2.0	2.0	2.0
1668	1.0	1.0	1.0	20.0	24.0	2.0	3.0
1669	1.0	1.0	2.0	129.0	41.0	0.0	18.0
1670	1.0	1.0	1.0	31.0	50.0	0.0	1.0
1671	1.0	1.0	1.0	0.0	0.0	0.0	6.0
1672	1.0	1.0	1.0	29.0	59.0	0.0	27.0
1673	1.0	1.0	1.0	9.0	8.0	0.0	6.0
1674	1.0	1.0	1.0	4.0	1.0	0.0	4.0
1675	1.0	1.0	1.0	38.0	12.0	3.0	24.0
1676	0.0	0.0	1.0	0.0	0.0	5.0	19.0
1677	0.0	0.0	2.0	0.0	0.0	10.0	10.0
1678	1.0	1.0	1.0	11.0	0.0	0.0	12.0
1679	1.0	1.0	1.0	23.0	27.0	4.0	6.0
1680	1.0	1.0	1.0	63.0	95.0	18.0	36.0
1681	0.0	0.0	1.0	33.0	11.0	0.0	12.0
1682	1.0	1.0	2.0	54.0	82.0	6.0	6.0
1683	0.0	0.0	1.0	26.0	5.0	0.0	1.0
1684	1.0	1.0	1.0	9.0	12.0	1.0	1.0
1685	0.0	0.0	1.0	2.0	0.0	1.0	1.0
1686	1.0	1.0	1.0	5.0	2.0	0.0	29.0
1687	1.0	1.0	1.0	16.0	38.0	56.0	70.0
1688	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1689	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1690	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1691	1.0	1.0	1.0	25.0	3.0	2.0	2.0
1692	1.0	1.0	1.0	0.0	0.0	0.0	1.0
1693	1.0	1.0	1.0	0.0	29.0	0.0	1
1694	1.0	1.0	1.0	38.0	138.0	2.0	3.0
1695	1.0	1.0	4.0	37.0	78.0	2.0	184.0
1696	1.0	1.0	1.0	0.0	0.0	0.0	2.0
1697	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1698	1.0	1.0	1.0	0.0	0.0	1.0	3.0
1699	0.0	0.0	1.0	19.0	2.0	1.0	3.0
1700	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1701	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1702	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1703	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1704	0.0	0.0	1.0	19.0	2.0	0.0	1.0
1705	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1706	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1707	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1708	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1709	1.0	1.0	1.0	0.0	4.0	1.0	1.0
1710	1.0	1.0	1.0	0.0	4.0	1.0	1.0
1711	0.0	0.0	1.0	19.0	2.0	0.0	1.0
1712	1.0	1.0	1.0	21.0	13.0	1.0	1.0
1713	1.0	2.0	1.0	18.0	93.0	0.0	6.0
1714	1.0	2.0	1.0	18.0	88.0	1.0	1.0
1715	1.0	1.0	1.0	61.0	92.0	4.0	11.0
1716	1.0	1.0	1.0	62.0	94.0	12.0	29.0
1717	1.0	1.0	1.0	41.0	83.0	0.0	1.0
1718	1.0	1.0	2.0	41.0	113.0	7.0	30.0
1719	0.0	0.0	1.0	0.0	0.0	2.0	4.0
1720	0.0	0.0	1.0	19.0	2.0	0.0	1.0
1721	0.0	0.0	1.0	0.0	0.0	13.0	14.0
1722	0.0	0.0	1.0	69.0	35.0	9.0	39.0
1723	1.0	1.0	1.0	38.0	138.0	1.0	1.0
1724	1.0	1.0	1.0	0.0	4.0	2.0	2.0
1725	1.0	1.0	1.0	0.0	4.0	2.0	2.0
1726	1.0	1.0	1.0	3.0	11.0	2.0	2.0
1727	1.0	1.0	1.0	0.0	4.0	2.0	2.0
1728	1.0	1.0	1.0	20.0	23.0	2.0	2.0
1729	1.0	1.0	1.0	7.0	2.0	0.0	3.0
1730	1.0	1.0	1.0	7.0	2.0	0.0	3.0
1731	0.0	0.0	1.0	0.0	0.0	1.0	1
1732	1.0	1.0	1.0	4.0	1.0	0.0	2.0
1733	0.0	0.0	1.0	0.0	6.0	0.0	4.0
1734	1.0	1.0	1.0	43.0	12.0	2.0	4.0
1735	1.0	1.0	1.0	24.0	68.0	0.0	1
1736	1.0	1.0	1.0	28.0	39.0	0.0	1.0
1737	0.0	0.0	1.0	4.0	2.0	1.0	2.0
1738	1.0	1.0	1.0	61.0	101.0	8.0	14.0
1739	1.0	1.0	1.0	66.0	103.0	10.0	10.0
1740	1.0	1.0	1.0	76.0	162.0	2.0	12.0
1741	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1742	1.0	1.0	1.0	3.0	11.0	6.0	6.0
1743	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1744	1.0	1.0	1.0	3.0	11.0	3.0	3.0
1745	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1746	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1747	1.0	1.0	1.0	0.0	0.0	1.0	1.0
1748	1.0	1.0	1.0	41.0	55.0	0.0	32.0
1749	1.0	1.0	1.0	41.0	55.0	0.0	12.0
1750	0.0	0.0	1.0	4.0	2.0	0.0	2.0
1751	1.0	1.0	1.0	19.0	26.0	2.0	4.0
1752	1.0	1.0	1.0	31.0	27.0	6.0	9.0
1753	1.0	1.0	1.0	30.0	25.0	1.0	1.0
1754	1.0	1.0	1.0	29.0	11.0	0.0	2.0
1755	1.0	1.0	1.0	0.0	12.0	2.0	2.0
1756	1.0	1.0	1.0	0.0	12.0	2.0	2.0
1757	1.0	1.0	1.0	41.0	55.0	0.0	4.0
1758	1.0	1.0	1.0	20.0	23.0	2.0	2.0
1759	1.0	1.0	1.0	5.0	2.0	1.0	1.0
1760	1.0	1.0	2.0	0.0	24.0	4.0	4.0
1761	1.0	1.0	2.0	11.0	12.0	4.0	8.0
1762	1.0	1.0	1.0	105.0	24.0	45.0	72.0
1763	0.0	0.0	1.0	0.0	0.0	3.0	3.0
1764	1.0	1.0	1.0	5.0	2.0	1.0	1.0
1765	1.0	1.0	1.0	5.0	2.0	0.0	1.0
1766	0.0	0.0	1.0	0.0	12.0	2.0	2.0
1767	1.0	1.0	2.0	127.0	793.0	50.0	78.0
1768	1.0	1.0	1.0	17.0	7.0	1.0	2.0
1769	1.0	1.0	1.0	25.0	31.0	8.0	44.0
1770	1.0	1.0	2.0	25.0	40.0	18.0	77.0
1771	0.0	0.0	1.0	18.0	0.0	1.0	10.0
1772	1.0	1.0	2.0	4.0	61.0	28.0	77.0
1773	0.0	0.0	1.0	0.0	12.0	2.0	2.0
1774	1.0	1.0	1.0	9.0	12.0	4.0	7.0
1775	0.0	0.0	1.0	11.0	22.0	0.0	22.0
1776	0.0	0.0	1.0	0.0	6.0	1.0	1.0
1777	0.0	0.0	1.0	0.0	6.0	1.0	1.0
1778	0.0	0.0	1.0	0.0	6.0	1.0	1.0
1779	0.0	0.0	1.0	34.0	28.0	10.0	44.0
1780	1.0	1.0	1.0	25.0	31.0	0.0	11.0
1781	1.0	1.0	1.0	0.0	0.0	4.0	11.0
1782	0.0	0.0	1.0	34.0	28.0	4.0	11.0
1783	0.0	0.0	1.0	34.0	28.0	4.0	11.0
1784	1.0	1.0	1.0	12.0	68.0	0.0	5.0
1785	1.0	1.0	6.0	385.0	802.0	130.0	234.0
1786	0.0	0.0	1.0	0.0	0.0	0.0	2.0
1787	1.0	1.0	1.0	22.0	14.0	8.0	16.0
1788	1.0	1.0	1.0	0.0	0.0	0.0	1.0
1789	0.0	0.0	1.0	0.0	2.0	1.0	2.0
1790	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1791	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1792	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1793	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1794	0.0	1.0	2.0	0.0	0.0	0.0	136.0
1795	0.0	0.0	1.0	4.0	3.0	1.0	1.0
1796	1.0	1.0	1.0	28.0	0.0	0.0	2.0
1797	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1798	0.0	0.0	1.0	9.0	129.0	1.0	1.0
1799	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1800	1.0	1.0	1.0	30.0	18.0	1.0	2.0
1801	0.0	0.0	1.0	0.0	0.0	0.0	1.0
1802	1.0	1.0	1.0	37.0	10.0	2.0	4.0
1803	1.0	1.0	1.0	45.0	24.0	2.0	4.0
1804	0.0	0.0	1.0	0.0	0.0	1.0	2.0
1805	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1806	0.0	0.0	1.0	10.0	81.0	6.0	7.0
1807	1.0	1.0	2.0	25.0	114.0	12.0	14.0
1808	0.0	0.0	1.0	0.0	1.0	1.0	1.0
1809	1.0	1.0	1.0	3.0	1.0	1.0	1.0
1810	0.0	0.0	1.0	0.0	0.0	1.0	1.0
1811	1.0	1.0	2.0	61.0	250.0	1.0	114.0
1812	0.0	0.0	1.0	0.0	0.0	1.0	1.0
